rxn02450	0	(7930,-1)|(4813,-1)|(7221,1)|(5365,1)	L-2-Lysophosphatidylethanolamine aldehydohydrolase
rxn02451	0	(6612,-1)|(737,-1)|(6001,1)|(4431,1)	1-alpha-D-Galactosyl-myo-inositol:raffinose galactosyltransferase
rxn02452	0	(7930,-1)|(4692,-1)|(7223,1)|(6862,1)|(735,1)	N4-(beta-N-Acetyl-D-glucosaminyl)-L-asparagine amidohydrolase
rxn02453	1	(7930,-1)|(734,-1)|(2309,1)	Nucleoside-2',3'-cyclic-phosphate 2'-nucleotidohydrolase
rxn02454	1	(7930,-1)|(734,-1)|(2304,1)	Nucleoside-2',3'-cyclic-phosphate 3'-nucleotidohydrolase
rxn02455	0	(7930,-1)|(733,-1)|(7934,1)|(6862,1)|(3505,1)	D-myo-Inositol 1,3,4-trisphosphate 1-phosphohydrolase
rxn02456	1	(7933,-1)|(733,-1)|(7935,1)|(1091,1)	ATP:1D-myo-inositol-1,3,4-trisphosphate 5-phosphotransferase
rxn02457	1	(7933,-1)|(733,-1)|(7935,1)|(4044,1)	ATP:1D-myo-inositol-1,3,4-trisphosphate 6-phosphotransferase
rxn02458	0	(7930,-1)|(1091,-1)|(7934,1)|(6862,1)|(733,1)	D-myo-Inositol 1,3,4,5-tetrakisphosphate 5-phosphohydrolase
rxn02459	0	(7932,-1)|(1296,-1)|(7927,1)|(6862,1)|(732,1)	3-(3,5-Diiodo-4-hydroxyphenyl)lactate:NAD+ oxidoreductase
rxn02460	1	(7933,-1)|(731,-1)|(7935,1)|(1091,1)	ATP:1D-myo-inositol-1,4,5-trisphosphate 3-phosphotransferase
rxn02461	0	(7930,-1)|(1091,-1)|(7934,1)|(6862,1)|(731,1)	D-myo-Inositol 1,3,4,5-tetrakisphosphate 3-phosphohydrolase
rxn02462	1	(7585,-1)|(6624,-1)|(2939,1)|(1435,1)	Acetyl-CoA:1-alkyl-sn-glycero-3-phosphocholine 2-O-acetyltransferase
rxn02463	1	(7927,-1)|(7928,-1)|(6862,-1)|(7798,-1)|(7932,1)|(730,1)	kynurenate:oxygen oxidoreductase (hydroxylating)
rxn02464	1	(7926,-1)|(7928,-1)|(6862,-1)|(7798,-1)|(7929,1)|(730,1)	kynurenate:oxygen oxidoreductase (hydroxylating)
rxn02465	0	(7929,-1)|(7934,-1)|(739,-1)|(7926,1)|(6862,1)|(2864,1)	N-acetyl-L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase (phosphrylating)
rxn02466	0	(738,-1)|(7930,1)|(6307,1)	2-Hydroxybutane-1,2,4-tricarboxylate hydro-lyase
rxn02467	1	(5755,-1)|(7930,1)|(6862,1)|(7798,1)	R03445
rxn02468	1	(7930,-1)|(5557,-1)|(5756,1)	1,8-Diazacyclotetradecane-2,9-dione lactamhydrolase
rxn02469	1	(7928,-1)|(7583,-1)|(2165,-1)|(2940,1)|(2569,1)|(5754,1)	N6,N6,N6-Trimethyl-L-lysine,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)
rxn02470	1	(7926,-1)|(7928,-1)|(6862,-1)|(930,-1)|(7930,1)|(7929,1)|(5758,1)	(6aR,11aR)-3,9-dihydroxypterocarpan,NADPH:oxygen oxidoreductase (6a-hydroxylating)
rxn02472	0	(2942,-1)|(5751,-1)|(2946,1)|(6862,1)|(8717,1)	S-Adenosyl-L-methionine:3',4',5-trihydroxy-3,7-dimethoxyflavone 4'-O-methyltransferase
rxn02473	1	(756,-1)|(7930,1)|(1095,1)	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase
rxn02474	0	(7929,-1)|(4036,-1)|(7926,1)|(6862,1)|(1094,1)	5-amino-6-(5-phosphoribitylamino)uracil:NADP+ 1'-oxidoreductase
rxn02475	1	(7930,-1)|(6862,-1)|(9766,-1)|(2938,1)|(1094,1)	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase
rxn02476	1	(6860,-1)|(9163,-1)|(7934,1)|(1097,1)	Phosphoenolpyruvate:3-phosphoshikimate 5-O-(1-carboxyvinyl)-transferase
rxn02477	1	(6862,-1)|(1433,-1)|(2940,1)|(1096,1)	3-Hydroxy-2-methylpyridine-4,5-dicarboxylate 4-carboxy-lyase
rxn02478	1	(7928,-1)|(1394,-1)|(6862,1)|(1090,1)	Biphenyl-2,3-diol:oxygen 1,2-oxidoreductase (decyclizing)
rxn02479	1	(7929,-1)|(7867,-1)|(7926,1)|(6862,1)|(1090,1)	2,6-dioxo-6-phenylhexanoate:NADP+ delta2-oxidoreductase
rxn02480	0	(7930,-1)|(1604,-1)|(6862,1)|(1093,1)	5,10-Methenyltetrahydromethanopterin 10-hydrolase (decyclizing)
rxn02481	0	(7930,-1)|(1092,-1)|(7586,1)|(4563,1)	(3E)-4-(2-Carboxyphenyl)-2-oxobut-3-enoate 2-carboxybenzaldehyde-lyase
rxn02482	1	(7928,-1)|(1231,-1)|(6862,1)|(1092,1)	1-Hydroxy-2-naphthoate:oxygen 1,2-oxidoreductase (decyclizing)
rxn02483	1	(6862,-1)|(1089,-1)|(2940,1)|(3712,1)	4-Carboxymuconolactone carboxy-lyase
rxn02484	1	(7933,-1)|(1088,-1)|(7935,1)|(6862,1)|(9742,1)	ATP:4-amino-5-hydroxymethyl-2-methylpyrimidine 5-phosphotransferase
rxn02486	1	(7932,-1)|(4713,-1)|(7927,1)|(6862,1)|(1822,1)	1-acyl-2-oleoyl-sn-glycero-3-phosphocholine:NAD+ delta12-oxidoreductase
rxn02487	1	(7927,-1)|(7928,-1)|(6862,-1)|(4713,-1)|(7930,1)|(7932,1)|(4194,1)	1-acyl-2-oleoyl-sn-glycero-3-phosphocholine:NADH:oxygen oxidoreductase (12-hydroxylating)
rxn02488	0	(3141,-1)|(4714,-1)|(6865,1)|(9765,1)	L-Arginine:1-amino-1-deoxy-scyllo-inositol-4-phosphate amindinotransferase
rxn02489	1	(7933,-1)|(4044,-1)|(7935,1)|(4715,1)	ATP:1D-myo-inositol-1,3,4,6-tetrakisphosphate 5-phosphotransferase
rxn02490	1	(7933,-1)|(9411,-1)|(7935,1)|(4715,1)	ATP:1D-myo-inositol-3,4,5,6-tetrakisphosphate 1-phosphotransferase
rxn02492	1	(7930,-1)|(7529,-1)|(5615,1)|(4718,1)	D-Galactosyl-D-galactosyl-D-glucosyl-N-acylsphingosine
rxn02494	0	(607,-1)|(4718,-1)|(2943,1)|(8562,1)	UDP-N-Acetyl-D-galactosamine:(N-acetylneuraminyl)-D-galactosyl--D-glucosylceramide N-acetyl-D-galactrosaminyltransferase
rxn02495	1	(7930,-1)|(8562,-1)|(2330,1)|(4718,1)	beta-D-Galactosyl-1,4-beta-D-glucosylceramide N-acetylhexosaminohydrolase
rxn02496	0	(752,-1)|(7930,1)|(4710,1)	3-(4-methylpent-3-en-1-yl)-pent-2-enedioyl-CoA hydro-lyase
rxn02498	0	(7929,-1)|(758,-1)|(7926,1)|(6862,1)|(4711,1)	12beta-hydroxysteroid:NADP+ 12-oxidoreductase
rxn02499	0	(7930,-1)|(9765,-1)|(7934,1)|(6862,1)|(5564,1)	1-Guanidino-1-deoxy-scyllo-inositol-4-phosphate 4-phosphohydrolase
rxn02500	0	(7932,-1)|(524,-1)|(7927,1)|(6862,1)|(9764,1)	5-O-Methyl-myo-inositol:NAD+ oxidoreductase
rxn02501	0	(7929,-1)|(3835,-1)|(7926,1)|(6862,1)|(9764,1)	D-pinitol:NADP+ oxidoreductase
rxn02502	0	(7586,-1)|(9762,-1)|(2568,1)|(759,1)	1D-1-Guanidino-3-amino-1,3-dideoxy-scyllo-inositol:pyruvate aminotransferase
rxn02503	1	(7933,-1)|(9769,-1)|(2945,1)|(6862,1)|(8578,1)	ATP:2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine 6'-pyrophosphotransferase
rxn02504	1	(9232,-1)|(7235,1)|(9769,1)	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase
rxn02505	0	(7930,-1)|(7932,-1)|(9768,-1)|(7927,1)|(6862,2)|(5776,1)	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al:NAD+ 26-oxidoreductase
rxn02506	0	(7932,-1)|(7355,-1)|(7927,1)|(6862,1)|(9768,1)	5beta-Cholestane-3alpha,7alpha,12alpha,26-tetraol:NAD+ 26-oxidoreductase
rxn02507	1	(6862,-1)|(9767,-1)|(7930,1)|(2940,1)|(6551,1)	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose-5-phosphate carboxy-lyase(cyclizing)
rxn02508	0	(6621,-1)|(9767,1)	N-(5-Phospho-beta-D-ribosyl)anthranilate ketol-isomerase
rxn02509	0	(7930,-1)|(7311,-1)|(695,-1)|(7236,1)|(5788,1)	2-methyl-3-phytyl-1,4-naphthoquinone:oxidized-dithiothreitol oxidoreductase
rxn02510	0	(7311,-1)|(7269,-1)|(7236,1)|(5788,1)	3-Hydroxy-2-methyl-3-phytyl-2,3-dihydronaphthoquinone:oxidized-dithiothreitol oxidoreductase
rxn02511	1	(7930,-1)|(116,-1)|(7222,1)|(6862,1)|(9761,1)	4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine-4-sulfate 4-sulfohydrolase
rxn02512	1	(7930,-1)|(4873,-1)|(7222,1)|(6862,1)|(9761,1)	4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine-6-sulfate 6-sulfohydrolase
rxn02513	0	(7929,-1)|(5024,-1)|(7926,1)|(6862,1)|(3891,1)	(5Z,13E)-(15S)-6,9alpha-epoxy-11alpha,15-dihydroxyprosta-5,13-dienoate:NADP+ 15-oxidoreductase
rxn02514	1	(7930,-1)|(5024,-1)|(4812,1)	R03521
rxn02515	1	(7930,-1)|(8311,-1)|(2203,1)|(6862,2)|(1516,1)|(5022,1)	Bromochloromethane halidohydrolase
rxn02516	1	(6520,-1)|(228,-1)|(6862,1)|(2222,1)|(6063,1)	L-cysteine hydrogen-sulfide-lyase (adding HCN)
rxn02517	0	(7933,-1)|(340,-1)|(7935,1)|(339,1)	ATP:dIDP phosphotransferase
rxn02518	1	(7930,-1)|(339,-1)|(2937,1)|(6862,2)|(1003,1)	2'-Deoxyinosine-5'-triphosphate pyrophosphohydrolase
rxn02519	1	(2944,-1)|(6862,-1)|(3936,-1)|(7583,1)|(6773,1)	2-Hydroxyglutarate:(acceptor) 2-oxidoreductase
rxn02520	1	(6862,-1)|(3163,-1)|(6771,-1)|(7930,1)|(1522,1)|(3852,1)	R03535
rxn02521	1	(7930,-1)|(7286,-1)|(6862,1)|(6765,1)	2',3'-Cyclic AMP 3'-nucleotidohydrolase
rxn02522	1	(7930,-1)|(7285,-1)|(6862,1)|(6766,1)	2',3'-Cyclic UMP 3'-nucleotidohydrolase
rxn02523	1	(2938,-1)|(2108,-1)|(7930,1)|(9495,1)	maleamate amidohydrolase
rxn02524	1	(7930,-1)|(6879,-1)|(2937,1)|(6862,1)|(6929,1)	prenyl-diphosphate diphosphohydrolase
rxn02525	0	(7930,-2)|(6862,-1)|(7880,-1)|(2938,1)|(7150,1)	alpha-Aminopropiononitrile aminohydrolase
rxn02526	1	(7927,-1)|(7928,-1)|(6862,-1)|(2459,-1)|(7932,1)|(7889,1)	benzene,NADH:oxygene 1,2-oxidoreductase
rxn02527	0	(7927,-1)|(6862,-1)|(3460,-1)|(7932,1)|(3240,1)	R03544
rxn02528	0	(7926,-1)|(6862,-1)|(3460,-1)|(7929,1)|(3240,1)	R03545
rxn02529	1	(6862,-1)|(2477,-1)|(2280,-1)|(2940,1)|(9133,1)	Cyanate C-N-lyase
rxn02530	0	(7581,-1)|(8973,-1)|(2943,1)|(2283,1)	UDPglucose:methyl-ONN-azoxymethanol beta-D-glucosyltransferase
rxn02531	0	(7581,-1)|(3226,-1)|(2943,1)|(2276,1)	UDPglucose:7,8-dihydroxycoumarin 7-O-beta-D-glucosyltransferase
rxn02532	1	(7928,-1)|(6555,-1)|(7930,1)|(6862,1)|(7192,1)	Gallate:oxygen 3,4-oxidoreductase (decyclizing)
rxn02533	1	(7928,-1)|(6555,-1)|(6862,2)|(3514,1)	Gallate:oxygen 4,5-oxidoreductase (decyclizing)
rxn02534	0	(981,-1)|(6555,-1)|(7930,1)|(5183,1)	R03551
rxn02535	0	(2942,-1)|(5879,-1)|(2946,1)|(6558,1)	S-Adenosyl-L-methionine:loganate 11-O-methyltransferase
rxn02536	1	(7926,-1)|(7928,-1)|(6862,-1)|(6558,-1)|(7930,2)|(7929,1)|(8505,1)	loganin:oxygen oxidoreductase (ring cleaving)
rxn02537	1	(7926,-1)|(7928,-1)|(6862,-1)|(9219,-1)|(7930,1)|(7929,1)|(6558,1)	7-deoxyloganin,NADPH:oxygen oxidoreductase (7a-hydroxylating)
rxn02538	0	(7581,-1)|(6930,-1)|(2943,1)|(1884,1)	UDPglucose:salicyl-alcohol beta-D-glucosyltransferase
rxn02539	1	(7927,-1)|(7928,-1)|(6862,-1)|(1881,-1)|(7932,1)|(7329,1)	toluene,NADH:oxygen oxidoreductase (1,2-hydroxylating)
rxn02540	1	(7926,-1)|(7928,-1)|(6862,-1)|(1881,-1)|(7930,1)|(7929,1)|(8336,1)	Toluene,NADPH:oxogen oxidoreductase (2-hydroxylating)
rxn02541	1	(7926,-1)|(7928,-1)|(6862,-1)|(1881,-1)|(7930,1)|(7929,1)|(6231,1)	Toluene,NADPH:oxogen oxidoreductase (3-hydroxylating)
rxn02542	0	(7930,-1)|(6224,-1)|(6862,1)|(7085,1)|(1880,1)	Atropine acylhydrolase
rxn02543	0	(6862,-1)|(7085,-1)|(1880,-1)|(7930,1)|(1051,1)	R03564
rxn02544	0	(7581,-1)|(1886,-1)|(2943,1)|(1311,1)	UDPglucose:vitexin 2''-O-beta-D-glucosyltransferase
rxn02545	1	(7926,-1)|(7928,-1)|(6862,-1)|(6231,-1)|(7930,1)|(7929,1)|(3929,1)	3-Cresol,NADPH:oxogen oxidoreductase (2-hydroxylating)
rxn02546	1	(6862,-1)|(3590,-1)|(2940,1)|(6231,1)	6-Methylsalicylate carboxy-lyase
rxn02547	1	(7926,-1)|(7928,-1)|(6862,-1)|(6229,-1)|(7930,1)|(7929,1)|(3929,1)	4-Cresol,NADPH:oxogen oxidoreductase (2-hydroxylating)
rxn02548	0	(2942,-1)|(6226,-1)|(2946,1)|(6862,1)|(6230,1)	S-Adenosyl-L-methionine:5,7,4'-trihydroxyflavone 4'-O-methyltransferase
rxn02549	0	(7929,-1)|(4969,-1)|(7926,1)|(6862,1)|(6227,1)	Allyl-alcohol:NADP+ oxidoreductase
rxn02550	0	(7581,-1)|(6228,-1)|(2943,1)|(5780,1)	UDPglucose:1,2-dihydroxy-9,10-anthraquinone 2-O-beta-D-glucosyltransferase
rxn02551	0	(7581,-1)|(6226,-1)|(2943,1)|(1431,1)	UDPglucose:5,7,3',4'-tetrahydroxyflavone 7-O-beta-D-glucosyltransferase
rxn02552	1	(7933,-1)|(1538,-1)|(7935,1)|(8929,1)	ATP:D-allose 6-phosphotransferase
rxn02554	1	(7926,-1)|(7928,-1)|(6862,-1)|(1542,-1)|(7930,1)|(7929,1)|(5182,1)	R07440
rxn02555	0	(7930,-1)|(6364,-1)|(2573,1)|(1542,1)	N-Feruloylglycine amidohydrolase
rxn02557	0	(7929,-1)|(5888,-1)|(7926,1)|(6862,1)|(5887,1)	geraniol:NADP+ oxidoreductase
rxn02558	0	(7932,-1)|(5108,-1)|(7927,1)|(6862,1)|(5890,1)	Indan-1-ol:NAD+ 1-oxidoreductase
rxn02559	0	(7929,-1)|(5108,-1)|(7926,1)|(6862,1)|(5890,1)	Indan-1-ol:NADP+ 1-oxidoreductase
rxn02560	0	(7929,-1)|(5878,-1)|(7926,1)|(6862,1)|(3908,1)	L-Xylose:NADP+ 1-oxidoreductase
rxn02561	0	(2942,-1)|(1219,-1)|(2946,1)|(6862,1)|(545,1)	S-Adenosyl-L-methionine:5,7,3',4'-tetrahydroxyflavone 3'-O-methyltransferase
rxn02562	0	(7581,-1)|(1219,-1)|(2943,1)|(582,1)	UDPglucose:5,7,3',4'-tetrahydroxyflavone 7-O-beta-D-glucosyltransferase
rxn02563	0	(4921,-1)|(1219,-1)|(2943,1)|(6562,1)	UDPglucuronate:luteolin 7-O-glucuronosyltransferase
rxn02564	1	(7928,-1)|(7583,-1)|(9215,-1)|(7930,1)|(2940,1)|(2569,1)|(1219,1)	flavanone,2-oxoglutarate:oxygen oxidoreductase (dehydrating)
rxn02565	0	(7932,-1)|(1218,-1)|(7927,1)|(6862,1)|(2788,1)	morphine:NAD+ 6-oxidoreductase
rxn02566	0	(7929,-1)|(1218,-1)|(7926,1)|(6862,1)|(2788,1)	morphine:NAD(P)+ 6-oxidoreductase
rxn02567	1	(7930,-2)|(1222,-1)|(2938,1)|(8722,1)	Ricinine aminohydrolase
rxn02568	0	(7581,-1)|(2463,-1)|(2943,1)|(1221,1)	UDPglucose:scopoletin O-beta-D-glucosyltransferase
rxn02569	1	(7930,-1)|(7933,-1)|(1214,-1)|(7934,1)|(2945,1)|(6862,2)|(7945,1)	ATP:selenide, water phosphotransferase
rxn02570	0	(7930,-3)|(7929,-4)|(1214,-1)|(7926,4)|(6862,2)|(8563,1)	Hydrogen selenide:NADP+ oxidoreductase
rxn02571	1	(850,-1)|(1214,-1)|(7578,1)|(6862,1)|(3740,1)	O3-Acetyl-L-serine acetate-lyase (adding hydrogen sulfide)
rxn02574	1	(7930,-1)|(881,-1)|(7580,1)|(2453,1)	Syringin beta-D-glucosidase
rxn02575	0	(7581,-1)|(2453,-1)|(2943,1)|(881,1)	UDPglucose:coniferyl-alcohol 4'-beta-D-glucosyltransferase
rxn02576	1	(7933,-1)|(8338,-1)|(7935,1)|(6862,1)|(235,1)	ATP:viomycin O-phosphotransferase
rxn02577	1	(7926,-1)|(7928,-1)|(6862,-1)|(8336,-1)|(7930,1)|(7929,1)|(3929,1)	o-Cresol,NADPH:oxogen oxidoreductase (2-hydroxylating)
rxn02578	1	(7926,-1)|(7928,-1)|(6862,-1)|(3622,-1)|(7930,1)|(7929,1)|(4778,1)	calcidiol,NADPH:oxygen oxidoreductase (1-hydroxylating)
rxn02579	0	(7930,-1)|(2872,-1)|(6862,1)|(3311,1)|(9132,1)	Cetraxate-benzyl-ester benzylhydrolase
rxn02580	1	(7932,-1)|(9138,-1)|(7927,1)|(6862,2)|(6283,1)	(-)-Ephedrine:NAD+ 2-oxidoreductase
rxn02581	0	(7930,-1)|(1780,-1)|(5623,1)|(4122,1)	Galactosylglycerol galactohydrolase
rxn02582	1	(7930,-1)|(3299,-1)|(5260,1)|(1202,1)	D-galactosyl-N-acylsphingosine galactohydrolase
rxn02584	0	(7930,-1)|(2993,-1)|(4232,1)|(4123,1)	N-Methylhexanamide amidohydrolase
rxn02585	0	(7585,-1)|(4126,-1)|(2939,1)|(6368,1)	Acetyl-CoA:imidazole N-acetyltransferase
rxn02586	0	(6365,-1)|(7930,1)|(4127,1)	Kievitone-hydrate hydro-lyase
rxn02587	0	(2942,-1)|(5037,-1)|(2946,1)|(6862,1)|(3804,1)	S-Adenosyl-L-methionine:licodione 2'-O-methyltransferase
rxn02588	1	(7930,-2)|(4360,-1)|(6862,2)|(8174,1)	limonin-D-ring-lactone hydrolase
rxn02589	0	(2943,-1)|(9493,-1)|(7581,1)|(757,1)	UDPglucose:2-hydroxy-2-methylpropanenitrile beta-D-glucosyltransferase
rxn02590	1	(7928,-1)|(9496,-1)|(5782,1)	Linoleate:oxygen 13-oxidoreductase
rxn02591	0	(9496,-1)|(1230,1)	9-cis,12-cis-Octadecadienoate delta12-cis-delta11-trans-isomerase
rxn02592	1	(7928,-1)|(9498,-1)|(5486,1)	melatonin:oxygen 2,3-dioxygenase (indole-decyclizing)
rxn02593	1	(7927,-1)|(7928,-1)|(6862,-1)|(9489,-1)|(7932,1)|(8907,1)	Phthalate,NADH:oxygen oxidoreductase (4,5-hydroxylating)
rxn02594	1	(7933,-1)|(2939,-1)|(4432,-1)|(2937,1)|(2945,1)|(694,1)	Phytanate:CoA ligase (AMP-forming)
rxn02595	0	(2942,-1)|(8947,-1)|(2946,1)|(6862,1)|(4430,1)	S-Adenosyl-L-methionine:O-demethylpuromycin O-methyltransferase
rxn02596	1	(7930,-1)|(4431,-1)|(5615,1)|(6612,1)	R03634
rxn02597	1	(7930,-1)|(4431,-1)|(6526,1)|(7735,1)	Stachyose fructohydrolase
rxn02598	0	(7929,-1)|(1989,-1)|(7926,1)|(6862,1)|(4429,1)	leucocyanidin:NADP+ 4-oxidoreductase
rxn02599	1	(7927,-1)|(7928,-1)|(4429,-1)|(7930,1)|(7932,1)|(7831,1)	taxifolin,NADH:oxygen oxidoreductase (8-hydroxylating)
rxn02600	1	(7926,-1)|(7928,-1)|(4429,-1)|(7930,1)|(7929,1)|(7831,1)	taxifolin,NADPH:oxygen oxidoreductase (8-hydroxylating)
rxn02601	1	(7926,-1)|(7928,-1)|(6862,-1)|(4429,-1)|(7930,1)|(7929,1)|(4241,1)	flavanone,NADPH:oxygen oxidoreductase
rxn02602	1	(7928,-1)|(7583,-1)|(9215,-1)|(2940,1)|(2569,1)|(4429,1)	flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)
rxn02603	1	(7930,-1)|(5380,-1)|(6862,1)|(4426,1)	Testololactone lactonohydrolase
rxn02604	1	(3304,-1)|(68,-1)|(7930,1)|(3816,1)	R03642
rxn02606	0	(7929,-1)|(4776,-1)|(7926,1)|(6862,1)|(7661,1)	coformycin:NADP+ 8-oxidoreductase
rxn02607	0	(7585,-1)|(438,-1)|(2939,1)|(9066,1)	Acetyl-CoA:thioethanolamine S-acetyltransferase
rxn02608	1	(437,-1)|(7930,1)|(8255,1)	D-Fuconate hydro-lyase
rxn02609	1	(3277,-1)|(440,-1)|(8141,1)|(5179,1)	R03672
rxn02610	1	(440,-1)|(2509,1)	L-Dopachrome delta7-delta2-isomerase
rxn02611	1	(6862,-1)|(440,-1)|(2940,1)|(150,1)	R03674
rxn02612	0	(9191,-1)|(7930,1)|(5105,1)	5alpha-Ergosta-7,22-diene-3beta,5-diol 5,6-hydro-lyase
rxn02613	1	(5105,-1)|(7350,1)	rxn02613
rxn02614	0	(7581,-1)|(5104,-1)|(2943,1)|(3512,1)	UDPglucose:gibberellin 2-O-beta-D-glucosyltransferase
rxn02615	1	(7930,-1)|(9207,-1)|(5110,1)	Bis-D-fructose-2',1:2,1'-dianhydride fructohydrolase
rxn02616	0	(7581,-1)|(7799,-1)|(2943,1)|(2513,1)	UDPglucose:isovitexin 2''-O-beta-D-glucosyltransferase
rxn02617	1	(7802,-1)|(7930,1)|(8526,1)	L-Fuconate hydro-lyase
rxn02618	1	(7926,-1)|(6862,-1)|(7792,-1)|(7929,1)|(8586,1)	lanosterol delta24-reductase
rxn02620	0	(7933,-1)|(2783,-1)|(7935,1)|(6862,1)|(4578,1)	ATP:lombricine N-phosphotransferase
rxn02621	1	(7930,-1)|(8000,-1)|(6862,1)|(9031,1)	Dihydrocoumarin lactonohydrolase
rxn02622	0	(3931,-1)|(7930,1)|(2787,1)	(S)-2-Methylmalate hydro-lyase
rxn02623	0	(7930,-1)|(2787,-1)|(5212,1)	R03694
rxn02624	1	(2939,-1)|(6862,-2)|(2787,-1)|(7930,1)|(563,1)	R03695
rxn02625	0	(3385,-1)|(2938,1)|(2787,1)	L-threo-3-Methylaspartate ammonia-lyase
rxn02628	1	(7228,-1)|(2473,-1)|(7227,1)|(6862,1)|(7650,1)	3'-Phosphoadenylylsulfate:galactosylsphingosine sulfotransferase
rxn02629	1	(2942,-1)|(7457,-1)|(2946,1)|(6862,1)|(9077,1)	S-Adenosyl-L-methionine:thiopurine S-methyltransferase
rxn02630	1	(7930,-1)|(2626,-1)|(7456,1)	Triacetolactone lactonohydrolase
rxn02631	1	(7930,-1)|(690,-1)|(7580,1)|(7461,1)	Raucaffricine beta-D-glucohydrolase
rxn02632	0	(7932,-1)|(8832,-1)|(7927,1)|(6862,1)|(2821,1)	(S,S)-Butane-2,3-diol:NAD+ oxidoreductase
rxn02633	1	(7932,-1)|(9031,-1)|(7927,1)|(6862,1)|(2817,1)	3-(2-Hydroxyphenyl)propanoate:NAD+ oxidoreductase
rxn02634	0	(7581,-1)|(2817,-1)|(2943,1)|(7938,1)	UDPglucose:trans-2-hydroxycinnamate O-beta-D-glucosyltransferase
rxn02635	1	(7926,-1)|(7928,-1)|(6862,-1)|(2816,-1)|(7930,1)|(7929,1)|(4896,1)	albendazole,NADPH:oxygen oxidoreductase (sulfoxide-forming)
rxn02636	1	(7926,-1)|(6862,-1)|(2813,-1)|(7929,1)|(3674,1)	11beta,21-Dihydroxy-3,20-oxo-5beta-pregnan-18-al:NADP+ delta4-oxidoreductase
rxn02637	1	(7929,-1)|(6868,-1)|(7926,1)|(6862,1)|(7834,1)	chlordecone-alcohol:NADP+ 2-oxidoreductase
rxn02638	1	(2573,-1)|(7836,-1)|(2939,1)|(6862,2)|(9325,1)	Choloyl-CoA:glycine N-choloyltransferase
rxn02639	0	(6522,-1)|(7836,-1)|(2939,1)|(8397,1)	3alpha,7alpha,12alpha-trihydroxy-5beta-cholanoyl-CoA:propanoyl-CoA C-acyltransferase
rxn02640	1	(1873,-1)|(7836,-1)|(2939,1)|(6862,2)|(2585,1)	Choloyl-CoA:glycine N-choloyltransferase
rxn02641	0	(2942,-1)|(7839,-1)|(2946,1)|(6862,1)|(9444,1)	S-Adenosyl-L-methionine:columbamine O-methyltransferase
rxn02642	1	(7928,-2)|(6862,-1)|(5816,-1)|(7582,2)|(7839,1)	(S)-Tetrahydrocolumbamine:oxigen oxidoreductase
rxn02643	0	(195,-1)|(1858,1)|(3172,1)	(24R,24'R)-Fucosterol-epoxide acetaldehyde-lyase
rxn02644	1	(2942,-2)|(3172,-1)|(2946,2)|(6862,2)|(7351,1)	rxn02644
rxn02645	0	(2942,-1)|(7892,-1)|(6862,1)|(4924,1)|(3168,1)	S-Adenosyl-L-methionine:N6-(delta2-isopentenyl)-adenine 3-(3-amino-3-carboxypropyl)-transferase
rxn02646	1	(4295,-1)|(3169,-1)|(2939,1)|(4461,1)	feruloyl-CoA:galactarate O-(hydroxycinnamoyl)transferase
rxn02647	1	(6862,-1)|(3495,-1)|(6877,1)|(8168,1)	Octadecanal alkane-lyase
rxn02648	0	(228,-2)|(8167,-1)|(6862,1)|(1343,1)|(7458,1)|(4738,1)	rxn02648
rxn02649	0	(2942,-1)|(8165,-1)|(2946,1)|(6862,1)|(2366,1)	S-Adenosyl-L-methionine:isoorientin 3'-O-methyltransferase
rxn02650	0	(7930,-1)|(7932,-1)|(2011,-1)|(7927,1)|(7586,1)|(6862,1)|(8170,1)	(2S)-2-{[1-(R)-carboxyethyl]amino}pentanoate dehydrogenase (NAD+, L-aminopentanoate-forming)
rxn02651	0	(7932,-1)|(4435,-1)|(7927,1)|(6862,1)|(179,1)	L-Threonate:NAD+ 3-oxidoreductase
rxn02652	1	(2939,-1)|(6862,-1)|(4063,-1)|(7930,1)|(2572,1)|(3491,1)	(2S,3S)-2-Hydroxytridecane-1,2,3-tricarboxylate oxaloacetate-lyase (CoA-acylating)
rxn02653	1	(7928,-1)|(6862,-2)|(8509,-1)|(7582,1)|(8512,1)	Rifamycin-B:oxygen oxidoreductase
rxn02654	1	(7928,-1)|(7583,-1)|(6972,-1)|(7930,1)|(2940,1)|(2569,1)|(8506,1)	(6S)-6-Hydroxyhyoscyamine,2-oxoglutarate oxidoreductase (epoxide-forming)
